,RespHOH_3,Rel1_1,Rel2_4,Education_3,Age_1,Gender_1,Rel3_2,RespHOH_1,Rounds,Rel1_4,subsidy,Education_1,Gender_3,country,Education_4,Rel2_2,envProduction,Education_2,Rel3_1,Rel3_3,Rel1_2,primary_farming_4,production,primary_farming_2,Rel2_3,Age_2,GameID,Gender_4,Rel2_1,Age_3,Gender_2,Rel1_3,Age_4,env,RespHOH_2,primary_farming_3,RespHOH_4,primary_farming_1,Rel3_4,Treatments
86,1.0,1.0,1.0,14.0,55.0,0.0,1.0,1.0,6,1.0,0.0,14.0,1.0,orkney,13.0,0.66,5865.0,9.0,1.0,1.0,0.66,1.0,51.0,1.0,1.0,53.0,1EDA,0.0,1.0,43.0,0.0,1.0,42.0,115.0,0.0,1.0,0.0,1,1.0,T4
87,1.0,1.0,1.0,14.0,55.0,0.0,1.0,1.0,6,1.0,1.0,14.0,1.0,orkney,13.0,0.66,4524.0,9.0,1.0,1.0,0.66,1.0,58.0,1.0,1.0,53.0,1EDA,0.0,1.0,43.0,0.0,1.0,42.0,78.0,0.0,1.0,0.0,1,1.0,T5
88,1.0,1.0,1.0,14.0,55.0,0.0,1.0,1.0,7,1.0,,14.0,1.0,orkney,13.0,0.66,,9.0,1.0,1.0,0.66,1.0,,1.0,1.0,53.0,1EDA,0.0,1.0,43.0,0.0,1.0,42.0,,0.0,1.0,0.0,1,1.0,T2
89,1.0,1.0,1.0,14.0,55.0,0.0,1.0,1.0,7,1.0,,14.0,1.0,orkney,13.0,0.66,,9.0,1.0,1.0,0.66,1.0,,1.0,1.0,53.0,1EDA,0.0,1.0,43.0,0.0,1.0,42.0,,0.0,1.0,0.0,1,1.0,T3
90,1.0,1.0,1.0,14.0,55.0,0.0,1.0,1.0,7,1.0,,14.0,1.0,orkney,13.0,0.66,,9.0,1.0,1.0,0.66,1.0,,1.0,1.0,53.0,1EDA,0.0,1.0,43.0,0.0,1.0,42.0,,0.0,1.0,0.0,1,1.0,T4
91,1.0,1.0,1.0,14.0,55.0,0.0,1.0,1.0,7,1.0,,14.0,1.0,orkney,13.0,0.66,,9.0,1.0,1.0,0.66,1.0,,1.0,1.0,53.0,1EDA,0.0,1.0,43.0,0.0,1.0,42.0,,0.0,1.0,0.0,1,1.0,T5
92,1.0,1.0,1.0,14.0,55.0,0.0,1.0,1.0,8,1.0,,14.0,1.0,orkney,13.0,0.66,,9.0,1.0,1.0,0.66,1.0,,1.0,1.0,53.0,1EDA,0.0,1.0,43.0,0.0,1.0,42.0,,0.0,1.0,0.0,1,1.0,T2
93,1.0,1.0,1.0,14.0,55.0,0.0,1.0,1.0,8,1.0,,14.0,1.0,orkney,13.0,0.66,,9.0,1.0,1.0,0.66,1.0,,1.0,1.0,53.0,1EDA,0.0,1.0,43.0,0.0,1.0,42.0,,0.0,1.0,0.0,1,1.0,T3
94,1.0,1.0,1.0,14.0,55.0,0.0,1.0,1.0,8,1.0,,14.0,1.0,orkney,13.0,0.66,,9.0,1.0,1.0,0.66,1.0,,1.0,1.0,53.0,1EDA,0.0,1.0,43.0,0.0,1.0,42.0,,0.0,1.0,0.0,1,1.0,T4
95,1.0,1.0,1.0,14.0,55.0,0.0,1.0,1.0,8,1.0,,14.0,1.0,orkney,13.0,0.66,,9.0,1.0,1.0,0.66,1.0,,1.0,1.0,53.0,1EDA,0.0,1.0,43.0,0.0,1.0,42.0,,0.0,1.0,0.0,1,1.0,T5
96,0.0,1.0,0.66,11.0,47.0,0.0,0.66,1.0,1,0.66,0.0,15.0,0.0,orkney,10.0,0.66,8880.0,16.0,1.0,0.66,0.66,0.0,120.0,1.0,0.66,54.0,1HOY,0.0,0.66,32.0,0.0,0.66,23.0,74.0,1.0,1.0,0.0,1,0.66,T2
97,0.0,1.0,0.66,11.0,47.0,0.0,0.66,1.0,1,0.66,1.0,15.0,0.0,orkney,10.0,0.66,8160.0,16.0,1.0,0.66,0.66,0.0,120.0,1.0,0.66,54.0,1HOY,0.0,0.66,32.0,0.0,0.66,23.0,68.0,1.0,1.0,0.0,1,0.66,T3
98,0.0,1.0,0.66,11.0,47.0,0.0,0.66,1.0,1,0.66,0.0,15.0,0.0,orkney,10.0,0.66,12240.0,16.0,1.0,0.66,0.66,0.0,120.0,1.0,0.66,54.0,1HOY,0.0,0.66,32.0,0.0,0.66,23.0,102.0,1.0,1.0,0.0,1,0.66,T4
99,0.0,1.0,0.66,11.0,47.0,0.0,0.66,1.0,1,0.66,1.0,15.0,0.0,orkney,10.0,0.66,5400.0,16.0,1.0,0.66,0.66,0.0,120.0,1.0,0.66,54.0,1HOY,0.0,0.66,32.0,0.0,0.66,23.0,45.0,1.0,1.0,0.0,1,0.66,T5
100,0.0,1.0,0.66,11.0,47.0,0.0,0.66,1.0,2,0.66,0.0,15.0,0.0,orkney,10.0,0.66,8944.0,16.0,1.0,0.66,0.66,0.0,104.0,1.0,0.66,54.0,1HOY,0.0,0.66,32.0,0.0,0.66,23.0,86.0,1.0,1.0,0.0,1,0.66,T2
101,0.0,1.0,0.66,11.0,47.0,0.0,0.66,1.0,2,0.66,1.0,15.0,0.0,orkney,10.0,0.66,7638.0,16.0,1.0,0.66,0.66,0.0,114.0,1.0,0.66,54.0,1HOY,0.0,0.66,32.0,0.0,0.66,23.0,67.0,1.0,1.0,0.0,1,0.66,T3
102,0.0,1.0,0.66,11.0,47.0,0.0,0.66,1.0,2,0.66,0.0,15.0,0.0,orkney,10.0,0.66,11760.0,16.0,1.0,0.66,0.66,0.0,120.0,1.0,0.66,54.0,1HOY,0.0,0.66,32.0,0.0,0.66,23.0,98.0,1.0,1.0,0.0,1,0.66,T4
103,0.0,1.0,0.66,11.0,47.0,0.0,0.66,1.0,2,0.66,1.0,15.0,0.0,orkney,10.0,0.66,5376.0,16.0,1.0,0.66,0.66,0.0,112.0,1.0,0.66,54.0,1HOY,0.0,0.66,32.0,0.0,0.66,23.0,48.0,1.0,1.0,0.0,1,0.66,T5
104,0.0,1.0,0.66,11.0,47.0,0.0,0.66,1.0,3,0.66,0.0,15.0,0.0,orkney,10.0,0.66,9207.0,16.0,1.0,0.66,0.66,0.0,99.0,1.0,0.66,54.0,1HOY,0.0,0.66,32.0,0.0,0.66,23.0,93.0,1.0,1.0,0.0,1,0.66,T2
105,0.0,1.0,0.66,11.0,47.0,0.0,0.66,1.0,3,0.66,1.0,15.0,0.0,orkney,10.0,0.66,6758.0,16.0,1.0,0.66,0.66,0.0,109.0,1.0,0.66,54.0,1HOY,0.0,0.66,32.0,0.0,0.66,23.0,62.0,1.0,1.0,0.0,1,0.66,T3
106,0.0,1.0,0.66,11.0,47.0,0.0,0.66,1.0,3,0.66,0.0,15.0,0.0,orkney,10.0,0.66,12036.0,16.0,1.0,0.66,0.66,0.0,118.0,1.0,0.66,54.0,1HOY,0.0,0.66,32.0,0.0,0.66,23.0,102.0,1.0,1.0,0.0,1,0.66,T4
107,0.0,1.0,0.66,11.0,47.0,0.0,0.66,1.0,3,0.66,1.0,15.0,0.0,orkney,10.0,0.66,6264.0,16.0,1.0,0.66,0.66,0.0,108.0,1.0,0.66,54.0,1HOY,0.0,0.66,32.0,0.0,0.66,23.0,58.0,1.0,1.0,0.0,1,0.66,T5
108,0.0,1.0,0.66,11.0,47.0,0.0,0.66,1.0,4,0.66,0.0,15.0,0.0,orkney,10.0,0.66,8556.0,16.0,1.0,0.66,0.66,0.0,93.0,1.0,0.66,54.0,1HOY,0.0,0.66,32.0,0.0,0.66,23.0,92.0,1.0,1.0,0.0,1,0.66,T2
109,0.0,1.0,0.66,11.0,47.0,0.0,0.66,1.0,4,0.66,1.0,15.0,0.0,orkney,10.0,0.66,5355.0,16.0,1.0,0.66,0.66,0.0,105.0,1.0,0.66,54.0,1HOY,0.0,0.66,32.0,0.0,0.66,23.0,51.0,1.0,1.0,0.0,1,0.66,T3
110,0.0,1.0,0.66,11.0,47.0,0.0,0.66,1.0,4,0.66,0.0,15.0,0.0,orkney,10.0,0.66,12390.0,16.0,1.0,0.66,0.66,0.0,118.0,1.0,0.66,54.0,1HOY,0.0,0.66,32.0,0.0,0.66,23.0,105.0,1.0,1.0,0.0,1,0.66,T4
111,0.0,1.0,0.66,11.0,47.0,0.0,0.66,1.0,4,0.66,1.0,15.0,0.0,orkney,10.0,0.66,5145.0,16.0,1.0,0.66,0.66,0.0,105.0,1.0,0.66,54.0,1HOY,0.0,0.66,32.0,0.0,0.66,23.0,49.0,1.0,1.0,0.0,1,0.66,T5
112,0.0,1.0,0.66,11.0,47.0,0.0,0.66,1.0,5,0.66,0.0,15.0,0.0,orkney,10.0,0.66,8370.0,16.0,1.0,0.66,0.66,0.0,90.0,1.0,0.66,54.0,1HOY,0.0,0.66,32.0,0.0,0.66,23.0,93.0,1.0,1.0,0.0,1,0.66,T2
113,0.0,1.0,0.66,11.0,47.0,0.0,0.66,1.0,5,0.66,1.0,15.0,0.0,orkney,10.0,0.66,6077.0,16.0,1.0,0.66,0.66,0.0,103.0,1.0,0.66,54.0,1HOY,0.0,0.66,32.0,0.0,0.66,23.0,59.0,1.0,1.0,0.0,1,0.66,T3
114,0.0,1.0,0.66,11.0,47.0,0.0,0.66,1.0,5,0.66,0.0,15.0,0.0,orkney,10.0,0.66,10738.0,16.0,1.0,0.66,0.66,0.0,118.0,1.0,0.66,54.0,1HOY,0.0,0.66,32.0,0.0,0.66,23.0,91.0,1.0,1.0,0.0,1,0.66,T4
115,0.0,1.0,0.66,11.0,47.0,0.0,0.66,1.0,5,0.66,1.0,15.0,0.0,orkney,10.0,0.66,5712.0,16.0,1.0,0.66,0.66,0.0,102.0,1.0,0.66,54.0,1HOY,0.0,0.66,32.0,0.0,0.66,23.0,56.0,1.0,1.0,0.0,1,0.66,T5
116,0.0,1.0,0.66,11.0,47.0,0.0,0.66,1.0,6,0.66,0.0,15.0,0.0,orkney,10.0,0.66,7120.0,16.0,1.0,0.66,0.66,0.0,89.0,1.0,0.66,54.0,1HOY,0.0,0.66,32.0,0.0,0.66,23.0,80.0,1.0,1.0,0.0,1,0.66,T2
117,0.0,1.0,0.66,11.0,47.0,0.0,0.66,1.0,6,0.66,1.0,15.0,0.0,orkney,10.0,0.66,5888.0,16.0,1.0,0.66,0.66,0.0,92.0,1.0,0.66,54.0,1HOY,0.0,0.66,32.0,0.0,0.66,23.0,64.0,1.0,1.0,0.0,1,0.66,T3
118,0.0,1.0,0.66,11.0,47.0,0.0,0.66,1.0,6,0.66,0.0,15.0,0.0,orkney,10.0,0.66,11009.0,16.0,1.0,0.66,0.66,0.0,109.0,1.0,0.66,54.0,1HOY,0.0,0.66,32.0,0.0,0.66,23.0,101.0,1.0,1.0,0.0,1,0.66,T4
119,0.0,1.0,0.66,11.0,47.0,0.0,0.66,1.0,6,0.66,1.0,15.0,0.0,orkney,10.0,0.66,6460.0,16.0,1.0,0.66,0.66,0.0,95.0,1.0,0.66,54.0,1HOY,0.0,0.66,32.0,0.0,0.66,23.0,68.0,1.0,1.0,0.0,1,0.66,T5
120,0.0,1.0,0.66,11.0,47.0,0.0,0.66,1.0,7,0.66,0.0,15.0,0.0,orkney,10.0,0.66,8184.0,16.0,1.0,0.66,0.66,0.0,88.0,1.0,0.66,54.0,1HOY,0.0,0.66,32.0,0.0,0.66,23.0,93.0,1.0,1.0,0.0,1,0.66,T2
121,0.0,1.0,0.66,11.0,47.0,0.0,0.66,1.0,7,0.66,1.0,15.0,0.0,orkney,10.0,0.66,6264.0,16.0,1.0,0.66,0.66,0.0,87.0,1.0,0.66,54.0,1HOY,0.0,0.66,32.0,0.0,0.66,23.0,72.0,1.0,1.0,0.0,1,0.66,T3
122,0.0,1.0,0.66,11.0,47.0,0.0,0.66,1.0,7,0.66,,15.0,0.0,orkney,10.0,0.66,,16.0,1.0,0.66,0.66,0.0,,1.0,0.66,54.0,1HOY,0.0,0.66,32.0,0.0,0.66,23.0,,1.0,1.0,0.0,1,0.66,T4
123,0.0,1.0,0.66,11.0,47.0,0.0,0.66,1.0,7,0.66,,15.0,0.0,orkney,10.0,0.66,,16.0,1.0,0.66,0.66,0.0,,1.0,0.66,54.0,1HOY,0.0,0.66,32.0,0.0,0.66,23.0,,1.0,1.0,0.0,1,0.66,T5
124,0.0,1.0,0.66,11.0,47.0,0.0,0.66,1.0,8,0.66,,15.0,0.0,orkney,10.0,0.66,,16.0,1.0,0.66,0.66,0.0,,1.0,0.66,54.0,1HOY,0.0,0.66,32.0,0.0,0.66,23.0,,1.0,1.0,0.0,1,0.66,T2
125,0.0,1.0,0.66,11.0,47.0,0.0,0.66,1.0,8,0.66,,15.0,0.0,orkney,10.0,0.66,,16.0,1.0,0.66,0.66,0.0,,1.0,0.66,54.0,1HOY,0.0,0.66,32.0,0.0,0.66,23.0,,1.0,1.0,0.0,1,0.66,T3
126,0.0,1.0,0.66,11.0,47.0,0.0,0.66,1.0,8,0.66,,15.0,0.0,orkney,10.0,0.66,,16.0,1.0,0.66,0.66,0.0,,1.0,0.66,54.0,1HOY,0.0,0.66,32.0,0.0,0.66,23.0,,1.0,1.0,0.0,1,0.66,T4
127,0.0,1.0,0.66,11.0,47.0,0.0,0.66,1.0,8,0.66,,15.0,0.0,orkney,10.0,0.66,,16.0,1.0,0.66,0.66,0.0,,1.0,0.66,54.0,1HOY,0.0,0.66,32.0,0.0,0.66,23.0,,1.0,1.0,0.0,1,0.66,T5
128,1.0,0.66,0.0,15.0,21.0,0.0,1.0,1.0,1,0.33,0.0,12.0,0.0,orkney,18.0,1.0,8160.0,11.0,0.66,0.66,1.0,0.0,120.0,1.0,0.66,40.0,1ORK,0.0,0.33,60.0,0.0,1.0,68.0,68.0,1.0,0.0,0.0,1,0.66,T2
129,1.0,0.66,0.0,15.0,21.0,0.0,1.0,1.0,1,0.33,1.0,12.0,0.0,orkney,18.0,1.0,8520.0,11.0,0.66,0.66,1.0,0.0,120.0,1.0,0.66,40.0,1ORK,0.0,0.33,60.0,0.0,1.0,68.0,71.0,1.0,0.0,0.0,1,0.66,T3
130,1.0,0.66,0.0,15.0,21.0,0.0,1.0,1.0,1,0.33,0.0,12.0,0.0,orkney,18.0,1.0,10320.0,11.0,0.66,0.66,1.0,0.0,120.0,1.0,0.66,40.0,1ORK,0.0,0.33,60.0,0.0,1.0,68.0,86.0,1.0,0.0,0.0,1,0.66,T4
131,1.0,0.66,0.0,15.0,21.0,0.0,1.0,1.0,1,0.33,1.0,12.0,0.0,orkney,18.0,1.0,6720.0,11.0,0.66,0.66,1.0,0.0,120.0,1.0,0.66,40.0,1ORK,0.0,0.33,60.0,0.0,1.0,68.0,56.0,1.0,0.0,0.0,1,0.66,T5
132,1.0,0.66,0.0,15.0,21.0,0.0,1.0,1.0,2,0.33,0.0,12.0,0.0,orkney,18.0,1.0,6776.0,11.0,0.66,0.66,1.0,0.0,88.0,1.0,0.66,40.0,1ORK,0.0,0.33,60.0,0.0,1.0,68.0,77.0,1.0,0.0,0.0,1,0.66,T2
133,1.0,0.66,0.0,15.0,21.0,0.0,1.0,1.0,2,0.33,1.0,12.0,0.0,orkney,18.0,1.0,6364.0,11.0,0.66,0.66,1.0,0.0,86.0,1.0,0.66,40.0,1ORK,0.0,0.33,60.0,0.0,1.0,68.0,74.0,1.0,0.0,0.0,1,0.66,T3
134,1.0,0.66,0.0,15.0,21.0,0.0,1.0,1.0,2,0.33,0.0,12.0,0.0,orkney,18.0,1.0,8648.0,11.0,0.66,0.66,1.0,0.0,92.0,1.0,0.66,40.0,1ORK,0.0,0.33,60.0,0.0,1.0,68.0,94.0,1.0,0.0,0.0,1,0.66,T4
135,1.0,0.66,0.0,15.0,21.0,0.0,1.0,1.0,2,0.33,1.0,12.0,0.0,orkney,18.0,1.0,6656.0,11.0,0.66,0.66,1.0,0.0,104.0,1.0,0.66,40.0,1ORK,0.0,0.33,60.0,0.0,1.0,68.0,64.0,1.0,0.0,0.0,1,0.66,T5
136,1.0,0.66,0.0,15.0,21.0,0.0,1.0,1.0,3,0.33,0.0,12.0,0.0,orkney,18.0,1.0,6438.0,11.0,0.66,0.66,1.0,0.0,74.0,1.0,0.66,40.0,1ORK,0.0,0.33,60.0,0.0,1.0,68.0,87.0,1.0,0.0,0.0,1,0.66,T2
137,1.0,0.66,0.0,15.0,21.0,0.0,1.0,1.0,3,0.33,1.0,12.0,0.0,orkney,18.0,1.0,5795.0,11.0,0.66,0.66,1.0,0.0,61.0,1.0,0.66,40.0,1ORK,0.0,0.33,60.0,0.0,1.0,68.0,95.0,1.0,0.0,0.0,1,0.66,T3
138,1.0,0.66,0.0,15.0,21.0,0.0,1.0,1.0,3,0.33,0.0,12.0,0.0,orkney,18.0,1.0,6262.0,11.0,0.66,0.66,1.0,0.0,62.0,1.0,0.66,40.0,1ORK,0.0,0.33,60.0,0.0,1.0,68.0,101.0,1.0,0.0,0.0,1,0.66,T4
139,1.0,0.66,0.0,15.0,21.0,0.0,1.0,1.0,3,0.33,1.0,12.0,0.0,orkney,18.0,1.0,5829.0,11.0,0.66,0.66,1.0,0.0,87.0,1.0,0.66,40.0,1ORK,0.0,0.33,60.0,0.0,1.0,68.0,67.0,1.0,0.0,0.0,1,0.66,T5
140,1.0,0.66,0.0,15.0,21.0,0.0,1.0,1.0,4,0.33,0.0,12.0,0.0,orkney,18.0,1.0,4141.0,11.0,0.66,0.66,1.0,0.0,41.0,1.0,0.66,40.0,1ORK,0.0,0.33,60.0,0.0,1.0,68.0,101.0,1.0,0.0,0.0,1,0.66,T2
141,1.0,0.66,0.0,15.0,21.0,0.0,1.0,1.0,4,0.33,1.0,12.0,0.0,orkney,18.0,1.0,4264.0,11.0,0.66,0.66,1.0,0.0,41.0,1.0,0.66,40.0,1ORK,0.0,0.33,60.0,0.0,1.0,68.0,104.0,1.0,0.0,0.0,1,0.66,T3
142,1.0,0.66,0.0,15.0,21.0,0.0,1.0,1.0,4,0.33,0.0,12.0,0.0,orkney,18.0,1.0,5700.0,11.0,0.66,0.66,1.0,0.0,50.0,1.0,0.66,40.0,1ORK,0.0,0.33,60.0,0.0,1.0,68.0,114.0,1.0,0.0,0.0,1,0.66,T4
143,1.0,0.66,0.0,15.0,21.0,0.0,1.0,1.0,4,0.33,1.0,12.0,0.0,orkney,18.0,1.0,5106.0,11.0,0.66,0.66,1.0,0.0,74.0,1.0,0.66,40.0,1ORK,0.0,0.33,60.0,0.0,1.0,68.0,69.0,1.0,0.0,0.0,1,0.66,T5
144,1.0,0.66,0.0,15.0,21.0,0.0,1.0,1.0,5,0.33,0.0,12.0,0.0,orkney,18.0,1.0,2622.0,11.0,0.66,0.66,1.0,0.0,23.0,1.0,0.66,40.0,1ORK,0.0,0.33,60.0,0.0,1.0,68.0,114.0,1.0,0.0,0.0,1,0.66,T2
145,1.0,0.66,0.0,15.0,21.0,0.0,1.0,1.0,5,0.33,1.0,12.0,0.0,orkney,18.0,1.0,2945.0,11.0,0.66,0.66,1.0,0.0,31.0,1.0,0.66,40.0,1ORK,0.0,0.33,60.0,0.0,1.0,68.0,95.0,1.0,0.0,0.0,1,0.66,T3
146,1.0,0.66,0.0,15.0,21.0,0.0,1.0,1.0,5,0.33,0.0,12.0,0.0,orkney,18.0,1.0,4838.0,11.0,0.66,0.66,1.0,0.0,41.0,1.0,0.66,40.0,1ORK,0.0,0.33,60.0,0.0,1.0,68.0,118.0,1.0,0.0,0.0,1,0.66,T4
147,1.0,0.66,0.0,15.0,21.0,0.0,1.0,1.0,5,0.33,1.0,12.0,0.0,orkney,18.0,1.0,4350.0,11.0,0.66,0.66,1.0,0.0,58.0,1.0,0.66,40.0,1ORK,0.0,0.33,60.0,0.0,1.0,68.0,75.0,1.0,0.0,0.0,1,0.66,T5
148,1.0,0.66,0.0,15.0,21.0,0.0,1.0,1.0,6,0.33,0.0,12.0,0.0,orkney,18.0,1.0,2142.0,11.0,0.66,0.66,1.0,0.0,18.0,1.0,0.66,40.0,1ORK,0.0,0.33,60.0,0.0,1.0,68.0,119.0,1.0,0.0,0.0,1,0.66,T2
149,1.0,0.66,0.0,15.0,21.0,0.0,1.0,1.0,6,0.33,1.0,12.0,0.0,orkney,18.0,1.0,2541.0,11.0,0.66,0.66,1.0,0.0,21.0,1.0,0.66,40.0,1ORK,0.0,0.33,60.0,0.0,1.0,68.0,121.0,1.0,0.0,0.0,1,0.66,T3
150,1.0,0.66,0.0,15.0,21.0,0.0,1.0,1.0,6,0.33,0.0,12.0,0.0,orkney,18.0,1.0,4025.0,11.0,0.66,0.66,1.0,0.0,35.0,1.0,0.66,40.0,1ORK,0.0,0.33,60.0,0.0,1.0,68.0,115.0,1.0,0.0,0.0,1,0.66,T4
151,1.0,0.66,0.0,15.0,21.0,0.0,1.0,1.0,6,0.33,1.0,12.0,0.0,orkney,18.0,1.0,3510.0,11.0,0.66,0.66,1.0,0.0,54.0,1.0,0.66,40.0,1ORK,0.0,0.33,60.0,0.0,1.0,68.0,65.0,1.0,0.0,0.0,1,0.66,T5
152,1.0,0.66,0.0,15.0,21.0,0.0,1.0,1.0,7,0.33,,12.0,0.0,orkney,18.0,1.0,,11.0,0.66,0.66,1.0,0.0,,1.0,0.66,40.0,1ORK,0.0,0.33,60.0,0.0,1.0,68.0,,1.0,0.0,0.0,1,0.66,T2
153,1.0,0.66,0.0,15.0,21.0,0.0,1.0,1.0,7,0.33,,12.0,0.0,orkney,18.0,1.0,,11.0,0.66,0.66,1.0,0.0,,1.0,0.66,40.0,1ORK,0.0,0.33,60.0,0.0,1.0,68.0,,1.0,0.0,0.0,1,0.66,T3
154,1.0,0.66,0.0,15.0,21.0,0.0,1.0,1.0,7,0.33,,12.0,0.0,orkney,18.0,1.0,,11.0,0.66,0.66,1.0,0.0,,1.0,0.66,40.0,1ORK,0.0,0.33,60.0,0.0,1.0,68.0,,1.0,0.0,0.0,1,0.66,T4
155,1.0,0.66,0.0,15.0,21.0,0.0,1.0,1.0,7,0.33,,12.0,0.0,orkney,18.0,1.0,,11.0,0.66,0.66,1.0,0.0,,1.0,0.66,40.0,1ORK,0.0,0.33,60.0,0.0,1.0,68.0,,1.0,0.0,0.0,1,0.66,T5
156,1.0,0.66,0.0,15.0,21.0,0.0,1.0,1.0,8,0.33,,12.0,0.0,orkney,18.0,1.0,,11.0,0.66,0.66,1.0,0.0,,1.0,0.66,40.0,1ORK,0.0,0.33,60.0,0.0,1.0,68.0,,1.0,0.0,0.0,1,0.66,T2
157,1.0,0.66,0.0,15.0,21.0,0.0,1.0,1.0,8,0.33,,12.0,0.0,orkney,18.0,1.0,,11.0,0.66,0.66,1.0,0.0,,1.0,0.66,40.0,1ORK,0.0,0.33,60.0,0.0,1.0,68.0,,1.0,0.0,0.0,1,0.66,T3
158,1.0,0.66,0.0,15.0,21.0,0.0,1.0,1.0,8,0.33,,12.0,0.0,orkney,18.0,1.0,,11.0,0.66,0.66,1.0,0.0,,1.0,0.66,40.0,1ORK,0.0,0.33,60.0,0.0,1.0,68.0,,1.0,0.0,0.0,1,0.66,T4
159,1.0,0.66,0.0,15.0,21.0,0.0,1.0,1.0,8,0.33,,12.0,0.0,orkney,18.0,1.0,,11.0,0.66,0.66,1.0,0.0,,1.0,0.66,40.0,1ORK,0.0,0.33,60.0,0.0,1.0,68.0,,1.0,0.0,0.0,1,0.66,T5
160,1.0,1.0,0.66,16.0,24.0,0.0,1.0,1.0,1,0.66,0.0,15.0,0.0,orkney,17.0,1.0,10200.0,13.0,1.0,1.0,0.66,0.0,120.0,1.0,1.0,69.0,1ROU,0.0,1.0,46.0,0.0,1.0,70.0,85.0,1.0,1.0,1.0,1,0.66,T2
161,1.0,1.0,0.66,16.0,24.0,0.0,1.0,1.0,1,0.66,1.0,15.0,0.0,orkney,17.0,1.0,6720.0,13.0,1.0,1.0,0.66,0.0,120.0,1.0,1.0,69.0,1ROU,0.0,1.0,46.0,0.0,1.0,70.0,56.0,1.0,1.0,1.0,1,0.66,T3
162,1.0,1.0,0.66,16.0,24.0,0.0,1.0,1.0,1,0.66,0.0,15.0,0.0,orkney,17.0,1.0,10440.0,13.0,1.0,1.0,0.66,0.0,120.0,1.0,1.0,69.0,1ROU,0.0,1.0,46.0,0.0,1.0,70.0,87.0,1.0,1.0,1.0,1,0.66,T4
163,1.0,1.0,0.66,16.0,24.0,0.0,1.0,1.0,1,0.66,1.0,15.0,0.0,orkney,17.0,1.0,6720.0,13.0,1.0,1.0,0.66,0.0,120.0,1.0,1.0,69.0,1ROU,0.0,1.0,46.0,0.0,1.0,70.0,56.0,1.0,1.0,1.0,1,0.66,T5
164,1.0,1.0,0.66,16.0,24.0,0.0,1.0,1.0,2,0.66,0.0,15.0,0.0,orkney,17.0,1.0,8075.0,13.0,1.0,1.0,0.66,0.0,95.0,1.0,1.0,69.0,1ROU,0.0,1.0,46.0,0.0,1.0,70.0,85.0,1.0,1.0,1.0,1,0.66,T2
165,1.0,1.0,0.66,16.0,24.0,0.0,1.0,1.0,2,0.66,1.0,15.0,0.0,orkney,17.0,1.0,6042.0,13.0,1.0,1.0,0.66,0.0,106.0,1.0,1.0,69.0,1ROU,0.0,1.0,46.0,0.0,1.0,70.0,57.0,1.0,1.0,1.0,1,0.66,T3
166,1.0,1.0,0.66,16.0,24.0,0.0,1.0,1.0,2,0.66,0.0,15.0,0.0,orkney,17.0,1.0,9310.0,13.0,1.0,1.0,0.66,0.0,98.0,1.0,1.0,69.0,1ROU,0.0,1.0,46.0,0.0,1.0,70.0,95.0,1.0,1.0,1.0,1,0.66,T4
167,1.0,1.0,0.66,16.0,24.0,0.0,1.0,1.0,2,0.66,1.0,15.0,0.0,orkney,17.0,1.0,5472.0,13.0,1.0,1.0,0.66,0.0,96.0,1.0,1.0,69.0,1ROU,0.0,1.0,46.0,0.0,1.0,70.0,57.0,1.0,1.0,1.0,1,0.66,T5
168,1.0,1.0,0.66,16.0,24.0,0.0,1.0,1.0,3,0.66,0.0,15.0,0.0,orkney,17.0,1.0,7776.0,13.0,1.0,1.0,0.66,0.0,81.0,1.0,1.0,69.0,1ROU,0.0,1.0,46.0,0.0,1.0,70.0,96.0,1.0,1.0,1.0,1,0.66,T2
169,1.0,1.0,0.66,16.0,24.0,0.0,1.0,1.0,3,0.66,1.0,15.0,0.0,orkney,17.0,1.0,6174.0,13.0,1.0,1.0,0.66,0.0,98.0,1.0,1.0,69.0,1ROU,0.0,1.0,46.0,0.0,1.0,70.0,63.0,1.0,1.0,1.0,1,0.66,T3
170,1.0,1.0,0.66,16.0,24.0,0.0,1.0,1.0,3,0.66,0.0,15.0,0.0,orkney,17.0,1.0,8346.0,13.0,1.0,1.0,0.66,0.0,78.0,1.0,1.0,69.0,1ROU,0.0,1.0,46.0,0.0,1.0,70.0,107.0,1.0,1.0,1.0,1,0.66,T4
171,1.0,1.0,0.66,16.0,24.0,0.0,1.0,1.0,3,0.66,1.0,15.0,0.0,orkney,17.0,1.0,5504.0,13.0,1.0,1.0,0.66,0.0,86.0,1.0,1.0,69.0,1ROU,0.0,1.0,46.0,0.0,1.0,70.0,64.0,1.0,1.0,1.0,1,0.66,T5
172,1.0,1.0,0.66,16.0,24.0,0.0,1.0,1.0,4,0.66,0.0,15.0,0.0,orkney,17.0,1.0,6380.0,13.0,1.0,1.0,0.66,0.0,58.0,1.0,1.0,69.0,1ROU,0.0,1.0,46.0,0.0,1.0,70.0,110.0,1.0,1.0,1.0,1,0.66,T2
173,1.0,1.0,0.66,16.0,24.0,0.0,1.0,1.0,4,0.66,1.0,15.0,0.0,orkney,17.0,1.0,4386.0,13.0,1.0,1.0,0.66,0.0,86.0,1.0,1.0,69.0,1ROU,0.0,1.0,46.0,0.0,1.0,70.0,51.0,1.0,1.0,1.0,1,0.66,T3
